Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
2,-1.3523577124040698,-1.014760773322907,-0.08242135915698028,0.9342579604032467,1.0690961437858195,0
1,-1.4523497796593405,-1.1495625445340025,-0.7573615976498563,1.4157778651755175,1.1162281873332258,0
1,-1.4523497796593405,-1.2169634301395695,4.062046386299275,-2.436381373002645,1.1476495496981634,0
2,-1.4523497796593405,-1.2169634301395695,-0.05453126665727466,-0.20935181343089515,1.179070912063101,0
1,-1.4523497796593405,-1.2169634301395695,-0.7629396161497974,1.1248595893756042,1.2262029556105074,0
1,-1.4023537460317193,-1.1495625445340025,0.8602637673330696,-1.2024866170237025,1.2576243179754452,0
1,-1.4523497796593405,-1.1495625445340025,-0.23860587715533174,0.5831496965067996,1.2890456803403827,0
1,-1.4523497796593405,-1.2843643157450981,0.5255826573366023,-0.6708083888376544,1.3204670427053202,0
1,-1.4523497796593405,-1.2169634301395695,-0.7796736716496208,0.2621364266586198,1.3518884050702578,0
2,-1.50234581328699,-1.2843643157450981,-0.9804823376475013,0.5329913730930215,1.3833097674351955,0
0,-1.4523497796593405,-1.2169634301395695,-0.0656873036571569,0.2220097679275974,1.4304418109826018,0
2,-1.4023537460317193,-1.2169634301395695,-0.746205560649974,0.252104761975864,1.5089952168949459,0
2,-1.3523577124040698,-1.1495625445340025,-0.4449925616531533,1.9675194227270771,1.5561272604423522,1
2,-1.3023616787764485,-1.082161658928474,1.3957535433274175,-1.5034365575063715,1.6032593039897587,0
1,-1.3023616787764485,-1.082161658928474,-0.04337522965739241,0.15178811514830773,1.650391347537165,0
2,-1.3023616787764485,-1.082161658928474,0.45306841683736765,-0.42001677176876356,1.6818127099021027,0
1,-1.3023616787764485,-1.082161658928474,0.17974551034025255,-0.05887684318956068,-1.6959837443286894,0
1,-1.3023616787764485,-1.082161658928474,-0.5844430241516815,-0.008718519775782523,-1.6645623819637516,0
1,-1.3023616787764485,-1.082161658928474,-0.3613222841540365,0.3624530734861761,-1.633141019598814,0
2,-1.3523577124040698,-1.1495625445340025,0.029139010841842203,0.17185144451381926,-1.6017196572338765,0
1,-1.3523577124040698,-1.2169634301395695,0.3470860653384863,-0.43004843645151863,-1.55458761368647,0
1,-1.3023616787764485,-1.1495625445340025,1.462689765326711,-1.3128349285340146,-1.5231662513215325,0
1,-1.3023616787764485,-1.1495625445340025,-0.4115244506535066,0.20194643856208588,-1.491744888956595,0
2,-1.3023616787764485,-1.082161658928474,-1.1087767631461471,1.265302894934183,-1.4603235265916572,0
2,-1.3023616787764485,-1.082161658928474,-0.12146748865656815,0.10162979173452956,-1.413191483044251,0
2,-1.3523577124040698,-1.082161658928474,-0.5844430241516815,0.4828330496792433,-1.3660594394968446,0
0,-1.3523577124040698,-1.1495625445340025,2.2101442443188217,-2.075241444423442,-1.318927395949438,0
2,-1.3523577124040698,-1.1495625445340025,0.31361795433883954,-0.7811567003479657,-1.240373990037094,0
1,-1.3523577124040698,-1.1495625445340025,3.621382924803926,-2.305969732126822,-1.1932419464896877,0
2,-1.3523577124040698,-1.082161658928474,-0.5007727466525645,0.4427063909482209,-1.1618205841247502,0
1,-1.3523577124040698,-1.1495625445340025,-0.3780563396538599,-0.17925681938262783,-1.1146885405773437,0
1,-1.3023616787764485,-1.2169634301395695,0.559050768336249,-0.6206500654238761,-1.0832671782124061,0
2,-1.3523577124040698,-1.2169634301395695,1.7137005978240616,-1.5535948809201496,-1.0518458158474686,0
2,-1.3523577124040698,-1.2169634301395695,-0.48403869115274123,-0.17925681938262783,-1.004713772300062,0
2,-1.3023616787764485,-1.1495625445340025,-0.3111201176545664,0.1919147738793301,-0.9575817287526557,0
1,-1.3023616787764485,-1.1495625445340025,-1.42114579914285,2.037741075506366,-0.9104496852052493,0
1,-1.3023616787764485,-1.2169634301395695,-0.6681133016507983,1.0044796131825364,-0.8790283228403117,0
1,-1.3523577124040698,-1.2843643157450981,1.2507250623289483,-1.16235995829268,-0.8476069604753741,0
2,-1.4023537460317193,-1.3517652013506651,-0.33901021015427196,0.252104761975864,-0.8161855981104366,0
1,-1.3523577124040698,-1.3517652013506651,-0.11588947015662703,-0.399953442403252,-0.7690535545630302,0
1,-1.3523577124040698,-1.3517652013506651,-0.5119287836524469,0.9041629663549801,-0.7376321921980925,0
2,-1.3023616787764485,-1.3517652013506651,-1.0251064856470302,1.5160945120030738,-0.7062108298331549,0
1,-1.3023616787764485,-1.2843643157450981,-1.064152615146618,1.746822799706453,-0.6590787862857486,0
1,-1.3023616787764485,-1.2843643157450981,-1.064152615146618,1.375651206444495,-0.6276574239208109,0
2,-1.3023616787764485,-1.2843643157450981,1.0889625258306557,-1.2325816110719694,-0.5962360615558733,0
1,-1.3523577124040698,-1.3517652013506651,-0.6625352831508572,0.6533713492860893,-0.5491040180084669,0
1,-1.3523577124040698,-1.4191660869562321,1.4403776913269466,-1.5335315515546384,-0.5176826556435293,0
2,-1.3523577124040698,-1.3517652013506651,-0.7573615976498563,0.5028963790447548,-0.48626129327859174,0
1,-1.3523577124040698,-1.4191660869562321,0.4976925648368966,-0.9817899940030786,-0.43912924973118533,0
2,-1.4023537460317193,-1.4191660869562321,0.8267956563334229,-0.9617266646375675,-0.40770788736624775,0
2,-1.4023537460317193,-1.4191660869562321,-0.4617266171529767,0.492864714361999,-0.36057584381884134,0
1,-1.4523497796593405,-1.4191660869562321,-0.23860587715533174,0.4728013849964882,-0.3134438002714349,0
1,-1.4523497796593405,-1.4865669725617607,0.5423167128364256,-0.9717583293203229,-0.28202243790649734,0
1,-1.4523497796593405,-1.4865669725617607,-0.01548513715768679,0.04143980363799563,-0.25060107554155975,0
1,-1.4523497796593405,-1.4865669725617607,-0.47288265415285896,1.0646696012790704,-0.21917971317662213,0
1,-1.50234581328699,-1.4865669725617607,-0.7964077271494442,1.0044796131825364,-0.18775835081168452,0
1,-1.50234581328699,-1.6213687437728563,0.20205758434001705,-0.2595101368446733,-0.15633698844674693,0
1,-1.5523418469146397,-1.6213687437728563,-0.13820154415639152,-0.43004843645151863,-0.12491562608180933,0
2,-1.6023378805422608,-1.7561705149839903,-0.46730463565291785,0.9944479484997806,-0.09349426371687172,0
1,-1.6023378805422608,-1.7561705149839903,0.05702910334154782,0.8339413135756903,-0.046362220169465326,0
1,-1.6023378805422608,-1.6887696293784233,-0.3613222841540365,0.24207309729310825,-0.014940857804527726,0
0,-1.6523339141699105,-1.7561705149839903,0.6817671753349537,-0.5805234066928531,0.016480504560409875,0
1,-1.6523339141699105,-1.7561705149839903,-0.021063155657627914,-0.5403967479618307,0.09503391047275388,0
2,-1.5523418469146397,-1.6887696293784233,0.09607523284113569,-0.8814733471755224,0.12645527283769148,0
1,-1.5523418469146397,-1.6213687437728563,-0.5788650056517404,0.5028963790447548,0.17358731638509786,0
2,-1.5523418469146397,-1.6887696293784233,-1.153400911145676,1.1148279246928485,0.20500867875003548,0
1,-1.50234581328699,-1.6213687437728563,-0.14377956265633265,0.24207309729310825,0.2521407222974419,0
1,-1.50234581328699,-1.5539678581673277,-0.20513776615568502,-0.05887684318956068,0.2835620846623795,0
1,-1.50234581328699,-1.5539678581673277,-1.2482272256446751,2.0176777461408553,0.31498344702731707,0
2,-1.50234581328699,-1.5539678581673277,-1.549440224641496,1.1148279246928485,0.34640480939225465,0
1,-1.4523497796593405,-1.4865669725617607,-0.7406275421500329,2.0477727401891217,0.39353685293966106,0
1,-1.4523497796593405,-1.4865669725617607,0.25225975083948715,0.23204143261035248,0.42495821530459865,0
2,-1.4523497796593405,-1.4865669725617607,-0.5342408576522113,0.3925480675344427,0.45637957766953624,0
1,-1.4023537460317193,-1.4191660869562321,0.22994767683972267,-0.42001677176876356,0.5035116212169427,0
1,-1.4023537460317193,-1.4191660869562321,1.596562209325298,-1.5435632162373938,0.5349329835818802,0
1,-1.4023537460317193,-1.4191660869562321,-0.3892123766537421,0.8239096488929353,0.5663543459468179,0
1,-1.4023537460317193,-1.4191660869562321,-0.25533993265515514,-0.159193490017117,0.5977757083117554,0
2,-1.3523577124040698,-1.3517652013506651,0.3303520098386629,-1.0620433114651238,0.6291970706766931,0
0,-1.4023537460317193,-1.4191660869562321,-0.49519472815262344,-0.27957346621018414,0.6763291142240995,0
2,-1.4023537460317193,-1.4191660869562321,0.5200046388366611,-0.24947847216191754,0.7548825201364434,0
2,-1.4523497796593405,-1.4191660869562321,2.4611550768161723,-1.9749247975958861,0.8020145636838498,0
1,-1.4023537460317193,-1.3517652013506651,-0.3613222841540365,0.3724847381689319,0.8491466072312562,0
1,-1.4023537460317193,-1.4191660869562321,0.006826936842077707,-0.28960513089293993,0.8805679695961939,0
2,-1.4523497796593405,-1.4191660869562321,0.39171021333801526,-0.10903516660333884,0.9119893319611314,0
1,-1.4523497796593405,-1.3517652013506651,-0.40036841365362436,0.28219975602413067,0.9591213755085378,0
1,-1.4523497796593405,-1.4191660869562321,-0.26091795115509625,-0.05887684318956068,0.9905427378734755,0
1,-1.50234581328699,-1.4191660869562321,-0.25533993265515514,0.6132446905550669,1.021964100238413,0
1,-1.50234581328699,-1.4865669725617607,-0.21629380315556726,-0.008718519775782523,1.0533854626033508,0
1,-1.4523497796593405,-1.4865669725617607,-0.3445882286542131,-0.33976345430671806,1.0848068249682883,0
1,-1.4523497796593405,-1.4191660869562321,-1.097620726146265,0.9141946310377358,1.1162281873332258,0
2,-1.4523497796593405,-1.4865669725617607,-0.004329100157804542,-0.570491742010098,1.1476495496981634,0
1,-1.4023537460317193,-1.4191660869562321,-1.1255108186459706,1.8170444524857428,1.1947815932455699,0
1,-1.3523577124040698,-1.4191660869562321,-0.6792693386506805,0.18188310919657433,1.2262029556105074,0
1,-1.3023616787764485,-1.3517652013506651,-0.8689219676486788,0.6232763552378227,1.2576243179754452,0
2,-1.3023616787764485,-1.3517652013506651,-0.5509749131520347,0.24207309729310825,1.2890456803403827,0
1,-1.3523577124040698,-1.4191660869562321,0.22436965833978154,-0.5604600773273423,1.336177723887789,0
1,-1.4023537460317193,-1.4191660869562321,-0.5453968946520936,0.0013131449069732513,1.3675990862527267,0
2,-1.4023537460317193,-1.4191660869562321,-0.04895324815733353,-0.40998510708600777,1.3990204486176643,0
1,-1.4023537460317193,-1.3517652013506651,0.9271999893323631,-1.403119910678815,1.4461524921650706,0
0,-1.4023537460317193,-1.3517652013506651,-0.5788650056517404,0.3022630853896422,1.4775738545300083,0
2,-1.4023537460317193,-1.2843643157450981,-1.1087767631461471,2.1380577223339223,1.5561272604423522,1
1,-1.4023537460317193,-1.2843643157450981,-0.6011770796515048,0.9743846191342698,1.6032593039897587,1
1,-1.3523577124040698,-1.2169634301395695,-0.7964077271494442,1.2753345596169388,1.6346806663546962,1
2,-1.3523577124040698,-1.2843643157450981,-0.9470142266478545,1.205112906837649,1.6661020287196338,0
1,-1.3523577124040698,-1.2843643157450981,0.425178324337662,-0.46014343049978595,1.7132340722670403,1
1,-1.4023537460317193,-1.2843643157450981,0.6873451938348948,-0.8714416824927665,-1.6959837443286894,0
1,-1.3523577124040698,-1.2169634301395695,0.07934117734131232,-0.6507450594721428,-1.6645623819637516,0
2,-1.3023616787764485,-1.2169634301395695,-0.01548513715768679,-0.5403967479618307,-1.633141019598814,0
1,-1.3023616787764485,-1.1495625445340025,0.051451084841606695,0.663403013968845,-1.5860089760514078,0
1,-1.3023616787764485,-1.1495625445340025,0.9327780078323042,-0.9115683412237894,-1.55458761368647,0
1,-1.3023616787764485,-1.1495625445340025,-0.9637482821476778,0.5530547024585329,-1.5231662513215325,0
1,-1.252365645148799,-1.082161658928474,-0.5509749131520347,-0.40998510708600777,-1.491744888956595,0
2,-1.252365645148799,-1.082161658928474,0.8156396193335407,-1.1924549523409467,-1.4603235265916572,0
2,-1.3023616787764485,-1.1495625445340025,-0.5286628391522702,0.4025797322171985,-1.413191483044251,0
1,-1.3023616787764485,-1.1495625445340025,-0.8019857456493853,0.8740679723067134,-1.3660594394968446,0
1,-1.3023616787764485,-1.1495625445340025,-0.3111201176545664,-0.1190668312860946,-1.3346380771319069,0
2,-1.252365645148799,-1.082161658928474,-0.7573615976498563,0.4326747262654651,-1.3032167147669693,0
0,-1.252365645148799,-1.082161658928474,1.4180656173271822,-1.6137848690166836,-1.2560846712195628,0
1,-1.3023616787764485,-1.1495625445340025,1.0276043223313034,-1.1222332995616573,-1.177531265307219,0
1,-1.3023616787764485,-1.2169634301395695,-0.8521879121488554,0.10162979173452956,-1.1461099029422812,0
0,-1.3023616787764485,-1.2169634301395695,0.2578377693394283,0.6232763552378227,-1.1146885405773437,0
2,-1.3523577124040698,-1.2843643157450981,1.0722284703308325,-1.2325816110719694,-1.0361351346649996,0
1,-1.3523577124040698,-1.1495625445340025,-0.1103114516566859,-0.22941514279640599,-0.9890030911175933,0
1,-1.3523577124040698,-1.2169634301395695,1.9926015228211178,-1.5636265456029053,-0.9575817287526557,0
1,-1.3523577124040698,-1.1495625445340025,4.569646069793917,-2.51663469046469,-0.9261603663877181,0
2,-1.3523577124040698,-1.1495625445340025,-1.103198744646206,1.1950812421548933,-0.8947390040227805,0
1,-1.3523577124040698,-1.1495625445340025,0.06260712184148895,-0.29963679557569567,-0.8476069604753741,0
1,-1.3523577124040698,-1.1495625445340025,-1.281695336644322,2.158121051699434,-0.8161855981104366,0
2,-1.3523577124040698,-1.082161658928474,0.335930028338604,-0.7109350475686768,-0.7847642357454989,0
1,-1.3023616787764485,-1.082161658928474,-1.0920427076463237,0.0013131449069732513,-0.7376321921980925,0
1,-1.3023616787764485,-1.082161658928474,-0.8968120601483844,-0.008718519775782523,-0.7062108298331549,0
1,-1.3023616787764485,-1.082161658928474,0.3582421023383685,-0.5403967479618307,-0.6747894674682173,0
1,-1.3023616787764485,-1.082161658928474,0.6985012308347771,-1.1924549523409467,-0.6433681051032797,0
1,-1.3523577124040698,-1.082161658928474,-0.28323002515486073,-0.2595101368446733,-0.6119467427383422,0
2,-1.3523577124040698,-1.082161658928474,-0.9414362081479134,1.0546379365963146,-0.5805253803734045,0
1,-1.3523577124040698,-1.014760773322907,0.03471702934178333,-0.570491742010098,-0.5333933368259981,0
2,-1.3023616787764485,-1.014760773322907,0.15185541784054693,-0.8614100178100111,-0.5019719744610606,0
1,-1.3023616787764485,-0.9473598877173399,1.5686721168255924,-1.5435632162373938,-0.4548399309136541,0
2,-1.3023616787764485,-0.9473598877173399,2.0204916153208234,-1.7943548333062846,-0.4234185685487165,0
2,-1.3023616787764485,-1.014760773322907,0.5534727498363079,-0.7811567003479657,-0.3762865250013101,0
2,-1.3523577124040698,-1.082161658928474,-0.09915541465680365,-0.17925681938262783,-0.32915448145390375,0
0,-1.3523577124040698,-1.082161658928474,1.814104930823002,-1.6940381864787284,-0.28202243790649734,0
1,-1.3523577124040698,-1.1495625445340025,-0.6067550981514459,0.1919147738793301,-0.2034690319941533,0
2,-1.3523577124040698,-1.082161658928474,0.8212176378334818,-0.5504284126445864,-0.17204766962921572,0
2,-1.4023537460317193,-1.1495625445340025,-1.1868690221453229,1.7267594703409421,-0.12491562608180933,0
1,-1.4023537460317193,-1.1495625445340025,1.4850018393264757,-1.4432465694098375,-0.07778358253440293,0
0,-1.4023537460317193,-1.1495625445340025,-0.47846067265280007,0.5831496965067996,-0.046362220169465326,0
2,-1.4023537460317193,-1.082161658928474,1.8085269123230607,-1.403119910678815,0.03219118574287867,0
1,-1.4023537460317193,-1.1495625445340025,0.20763560283995816,-0.4701750951825417,0.07932322929028507,0
1,-1.4023537460317193,-1.1495625445340025,-0.6681133016507983,-0.028781849141293357,0.11074459165522267,0
1,-1.4023537460317193,-1.082161658928474,1.641186357324827,-1.4833732281408603,0.14216595402016027,0
0,-1.4023537460317193,-1.082161658928474,3.587914813804279,-2.275874738078555,0.17358731638509786,0
1,-1.4023537460317193,-1.1495625445340025,0.6538770828352481,-0.9717583293203229,0.2521407222974419,0
1,-1.4523497796593405,-1.2169634301395695,-1.0474185596467946,1.6665694822444082,0.2835620846623795,0
0,-1.4523497796593405,-1.2169634301395695,1.4013315618273587,-0.9717583293203229,0.31498344702731707,0
2,-1.4023537460317193,-1.2169634301395695,0.7765934898339528,-1.1924549523409467,0.39353685293966106,0
1,-1.4523497796593405,-1.2169634301395695,-0.6234891536512693,0.5229597084102664,0.4406688964870675,0
1,-1.50234581328699,-1.2843643157450981,-0.612333116651387,1.4057462004927617,0.47209025885200506,0
0,-1.4023537460317193,-1.2843643157450981,1.2897711918285362,-1.2827399344857475,0.5035116212169427,0
1,-1.4023537460317193,-1.2843643157450981,0.8379516933333052,-0.8814733471755224,0.5820650271292866,0
2,-1.4023537460317193,-1.2843643157450981,0.08491919584125344,0.13172478578279617,0.6134863894942243,0
1,-1.3523577124040698,-1.2843643157450981,-0.1828256921559205,-0.399953442403252,0.6606184330416307,0
1,-1.4023537460317193,-1.2843643157450981,-0.3613222841540365,0.4326747262654651,0.6920397954065682,0
1,-1.3523577124040698,-1.2843643157450981,1.2451470438290073,-1.3930882459960594,0.7234611577715059,0
1,-1.3523577124040698,-1.2843643157450981,0.15185541784054693,-0.43004843645151863,0.7548825201364434,0
0,-1.3523577124040698,-1.2843643157450981,0.08491919584125344,0.24207309729310825,0.7863038825013811,0
1,-1.4023537460317193,-1.3517652013506651,1.8419950233227076,-1.463309898775349,0.8648572884137251,0
1,-1.3523577124040698,-1.3517652013506651,-0.0656873036571569,-0.49023842454805255,0.8962786507786626,0
1,-1.4023537460317193,-1.4191660869562321,-1.281695336644322,0.964352954451514,0.9277000131436003,0
2,-1.4023537460317193,-1.4191660869562321,0.01240495534201883,-0.43004843645151863,0.9591213755085378,0
1,-1.4023537460317193,-1.4191660869562321,-1.1868690221453229,3.5525224426024673,1.0062534190559442,1
0,-1.4523497796593405,-1.4191660869562321,-0.969326300647619,1.4057462004927617,1.0376747814208818,0
1,-1.4523497796593405,-1.4865669725617607,-0.6179111351513282,0.3724847381689319,1.1162281873332258,0
1,-1.4523497796593405,-1.4865669725617607,0.7933275453337761,-1.2426132757547248,1.1476495496981634,0
2,-1.4523497796593405,-1.4191660869562321,0.6873451938348948,-1.3128349285340146,1.179070912063101,0
1,-1.4023537460317193,-1.4191660869562321,2.5113572433156426,-1.9749247975958861,1.2262029556105074,0
2,-1.4023537460317193,-1.4191660869562321,1.1614767663298904,-1.1021699701961463,1.2576243179754452,0
2,-1.4023537460317193,-1.3517652013506651,1.2618810993288305,-0.8915050118582778,1.3047563615228515,0
1,-1.3523577124040698,-1.2843643157450981,0.16301145484042917,-0.5604600773273423,1.3518884050702578,0
2,-1.3523577124040698,-1.2843643157450981,0.9495120633321277,-0.9416633352720559,1.3833097674351955,0
2,-1.3523577124040698,-1.2843643157450981,-0.9414362081479134,1.8872661052650317,1.4304418109826018,0
1,-1.3523577124040698,-1.2843643157450981,-0.4505705801530945,0.5731180318240445,1.4775738545300083,0
1,-1.4023537460317193,-1.2843643157450981,0.966246118831951,-0.9115683412237894,1.5089952168949459,0
1,-1.3523577124040698,-1.2843643157450981,0.5757848238360723,-0.30966846025845146,1.5404165792598834,0
1,-1.3523577124040698,-1.2843643157450981,-0.39479039515368325,0.9844162838170248,-1.6959837443286894,0
0,-1.3523577124040698,-1.2843643157450981,-0.3445882286542131,1.2352079008859156,-1.6645623819637516,0
1,-1.3523577124040698,-1.2169634301395695,-0.517506802152388,1.3555878770789835,-1.5860089760514078,0
0,-1.3523577124040698,-1.2169634301395695,0.6371430273354247,-0.8614100178100111,-1.55458761368647,0
1,-1.3523577124040698,-1.1495625445340025,-0.249761914155214,-0.17925681938262783,-1.4760342077741262,0
1,-1.3523577124040698,-1.2169634301395695,-0.2720739881549785,0.10162979173452956,-1.4446128454091884,0
2,-1.3023616787764485,-1.1495625445340025,0.06260712184148895,0.7837829901619122,-1.413191483044251,0
2,-1.3523577124040698,-1.2169634301395695,0.7710154713340117,-0.5103017539135641,-1.3660594394968446,0
1,-1.3023616787764485,-1.1495625445340025,1.7583247458235907,-1.8244498273545515,-1.318927395949438,0
2,-1.252365645148799,-1.014760773322907,0.6873451938348948,-0.9717583293203229,-1.2875060335845006,0
2,-1.252365645148799,-0.9473598877173399,-0.5509749131520347,-0.1190668312860946,-1.240373990037094,0
1,-1.252365645148799,-0.9473598877173399,-0.14377956265633265,-0.028781849141293357,-1.1932419464896877,0
2,-1.2023696115211493,-0.9473598877173399,-0.835453856649032,0.9041629663549801,-1.1618205841247502,0
1,-1.2023696115211493,-0.9473598877173399,-1.0474185596467946,1.1047962600100927,-1.1146885405773437,0
2,-1.2023696115211493,-0.9473598877173399,-0.3166981361545075,-0.16922515469987276,-1.0832671782124061,0
1,-1.2023696115211493,-0.9473598877173399,1.144742710830067,-1.1523282936099244,-1.0361351346649996,0
1,-1.2023696115211493,-0.8799590021118113,-0.35016624715415423,-0.09900350192058306,-1.004713772300062,0
2,-1.2023696115211493,-0.9473598877173399,-0.5286628391522702,0.8239096488929353,-0.9732924099351246,0
0,-1.2023696115211493,-0.8799590021118113,0.6706111383350715,-0.7911883650307214,-0.9261603663877181,0
2,-1.2023696115211493,-0.8799590021118113,-0.35574426565409534,0.663403013968845,-0.8476069604753741,0
1,-1.2023696115211493,-0.9473598877173399,-0.07126532215709803,0.21197810324484165,-0.8004749169279677,0
2,-1.3023616787764485,-1.082161658928474,0.7598594343341295,-1.0520116467823681,-0.7690535545630302,0
1,-1.3023616787764485,-1.082161658928474,-0.07684334065703916,-0.12909849596884967,-0.7219215110156237,0
1,-1.3523577124040698,-1.1495625445340025,-0.7964077271494442,0.5931813611895553,-0.6905001486506861,0
1,-1.3023616787764485,-1.082161658928474,0.22994767683972267,0.12169312110004112,-0.6590787862857486,0
1,-1.3023616787764485,-1.014760773322907,-0.42825850615332994,0.28219975602413067,-0.6276574239208109,0
1,-1.3023616787764485,-1.082161658928474,-0.6290671721512104,1.0446062719135587,-0.5962360615558733,0
1,-1.3023616787764485,-1.014760773322907,0.1685894733403703,-0.5805234066928531,-0.5648146991909357,0
1,-1.3023616787764485,-1.014760773322907,-0.3445882286542131,0.07153479768626296,-0.5333933368259981,0
1,-1.3023616787764485,-1.014760773322907,1.239569025329066,-1.2827399344857475,-0.5019719744610606,0
2,-1.252365645148799,-0.9473598877173399,-0.294386062154743,0.5931813611895553,-0.4705506120961229,0
1,-1.2023696115211493,-0.9473598877173399,0.6985012308347771,-0.991821658685834,-0.4234185685487165,0
1,-1.2023696115211493,-0.9473598877173399,0.20763560283995816,-0.7309983769341876,-0.3919972061837789,0
0,-1.2023696115211493,-0.9473598877173399,-0.42268048765338884,0.6734346786516008,-0.36057584381884134,0
2,-1.2023696115211493,-0.9473598877173399,0.2578377693394283,0.20194643856208588,-0.28202243790649734,0
1,-1.1523735778935282,-0.8799590021118113,-0.33343219165433086,0.5731180318240445,-0.23489039435909093,0
1,-1.1523735778935282,-0.8799590021118113,-0.5007727466525645,0.021376474272484798,-0.2034690319941533,0
0,-1.1523735778935282,-0.8125581165062443,-0.7517835791499151,1.034574607230803,-0.17204766962921572,0
1,-1.1523735778935282,-0.8799590021118113,0.8658417858330109,-1.0921383055133904,-0.09349426371687172,0
1,-1.1523735778935282,-0.8799590021118113,1.0722284703308325,-1.16235995829268,-0.06207290135193413,0
1,-1.2023696115211493,-0.9473598877173399,-0.09357739615686253,-0.29963679557569567,-0.030651538986996525,0
1,-1.252365645148799,-1.014760773322907,-0.01548513715768679,-0.30966846025845146,0.0007698233779410748,0
1,-1.252365645148799,-1.014760773322907,-0.92470215264809,-0.008718519775782523,0.03219118574287867,0
1,-1.252365645148799,-1.014760773322907,0.32477399133872176,-0.35982678367222964,0.06361254810781627,0
1,-1.2023696115211493,-1.014760773322907,0.7765934898339528,-0.5805234066928531,0.09503391047275388,0
1,-1.2023696115211493,-1.014760773322907,-0.48403869115274123,0.2621364266586198,0.12645527283769148,0
2,-1.252365645148799,-1.014760773322907,-0.5119287836524469,0.1618197798310635,0.15787663520262907,0
1,-1.2023696115211493,-1.014760773322907,0.19647956584007592,-0.28960513089293993,0.20500867875003548,0
1,-1.2023696115211493,-0.9473598877173399,-0.06010928515721578,0.0013131449069732513,0.23643004111497307,0
1,-1.1523735778935282,-0.8799590021118113,0.8323736748333641,-1.2827399344857475,0.26785140347991065,0
1,-1.2023696115211493,-0.9473598877173399,-0.8131417826492675,0.04143980363799563,0.29927276584484824,0
2,-1.252365645148799,-0.9473598877173399,-0.612333116651387,1.0546379365963146,0.3306941282097859,0
2,-1.252365645148799,-0.9473598877173399,-1.0697306336465593,1.7066961409754307,0.37782617175719224,0
1,-1.2023696115211493,-0.9473598877173399,0.07934117734131232,0.05147146832075141,0.42495821530459865,0
1,-1.252365645148799,-0.9473598877173399,-1.555018243141437,1.3656195417617392,0.45637957766953624,0
1,-1.252365645148799,-0.9473598877173399,0.04029504784172445,-0.6206500654238761,0.4878009400344739,0
1,-1.252365645148799,-0.9473598877173399,0.31919597283878065,-0.399953442403252,0.5192223023994115,0
1,-1.252365645148799,-1.014760773322907,-1.1087767631461471,1.746822799706453,0.5506436647643491,0
2,-1.252365645148799,-1.082161658928474,-0.9470142266478545,1.4859995179548064,0.5820650271292866,0
1,-1.252365645148799,-1.014760773322907,-0.42825850615332994,1.2352079008859156,0.6291970706766931,0
0,-1.3023616787764485,-1.082161658928474,-0.2888080436548019,0.6232763552378227,0.6606184330416307,0
2,-1.252365645148799,-0.9473598877173399,-0.160513618156156,-0.45011176581703016,0.7391718389539746,0
0,-1.252365645148799,-1.014760773322907,0.737547360334365,-1.2024866170237025,0.7863038825013811,0
2,-1.252365645148799,-1.014760773322907,0.40844426883783863,-1.0018533233685898,0.8648572884137251,0
2,-1.2023696115211493,-0.9473598877173399,-0.16609163665609714,-0.028781849141293357,0.9119893319611314,0
1,-1.2023696115211493,-0.9473598877173399,-0.6904253756505628,0.7336246667481341,0.9591213755085378,0
1,-1.2023696115211493,-0.9473598877173399,4.714674550792386,-2.5667930138784687,0.9905427378734755,0
1,-1.2023696115211493,-0.9473598877173399,-1.1868690221453229,2.2484060338442347,1.021964100238413,0
2,-1.2023696115211493,-0.9473598877173399,-0.8298758381490909,1.3455562123962277,1.0533854626033508,0
2,-1.2023696115211493,-0.8799590021118113,-0.8187198011492086,0.12169312110004112,1.100517506150757,0
0,-1.2023696115211493,-0.8125581165062443,-0.8577659306487965,0.4427063909482209,1.1476495496981634,0
1,-1.1523735778935282,-0.8125581165062443,1.9926015228211178,-1.5535948809201496,1.2262029556105074,0
1,-1.1523735778935282,-0.8799590021118113,-0.3613222841540365,0.6834663433343559,1.2576243179754452,0
2,-1.1523735778935282,-0.8125581165062443,-0.8410318751489732,0.5630863671412888,1.2890456803403827,0
1,-1.1523735778935282,-0.7451572309007156,0.9829801743317744,-1.2827399344857475,1.336177723887789,0
0,-1.1023775442658785,-0.7451572309007156,0.6204089718356014,-0.7811567003479657,1.3675990862527267,0
1,-1.1023775442658785,-0.7451572309007156,1.8531510603225898,-1.4432465694098375,1.4461524921650706,1
1,-1.1023775442658785,-0.6777563452951486,-0.7573615976498563,2.4289759981338364,-1.6959837443286894,1
1,-1.1023775442658785,-0.7451572309007156,-0.11588947015662703,0.04143980363799563,-1.6645623819637516,0
1,-1.0523815106382575,-0.6103554596895817,-0.19398172915580275,0.3022630853896422,-1.633141019598814,0
1,-1.1023775442658785,-0.6777563452951486,-1.1087767631461471,1.6966644762926748,-1.6017196572338765,0
0,-1.0523815106382575,-0.6103554596895817,-0.5788650056517404,0.4728013849964882,-1.5702982948689388,0
1,-1.0523815106382575,-0.6103554596895817,-0.17724767365597938,-0.30966846025845146,-1.491744888956595,0
1,-1.0523815106382575,-0.6103554596895817,-0.09915541465680365,-0.38992177772049624,-1.4603235265916572,0
